Date,Year,Offense,Address,Zip,Latitude,Longitude
3/11/18 20:55,2018,AGGRAVATED ASSAULT,200 JOHN ST,72202,34.745796,-92.253761
6/8/17 14:00,2017,BURGLARY/B&E,6 PICKERING DR,72211,34.766813,-92.407433
4/30/18 8:24,2018,AGGRAVATED ASSAULT,7723 COLONEL GLENN RD,72204,34.713711,-92.362527
5/26/18 11:00,2018,AGGRAVATED ASSAULT,4320 W 23RD ST,72204,34.730674,-92.322719
4/10/18 21:06,2018,AGGRAVATED ASSAULT,1101 BOND AVE,72202,34.73661,-92.249045
10/27/17 22:30,2017,BURGLARY/B&E,2913 FAIR PARK BLVD,72204,34.725204,-92.33516
8/9/18 12:10,2018,AGGRAVATED ASSAULT,2117 W CHARLES BUSSEY,72202,34.730476,-92.296295
1/2/20 7:40,2020,AGGRAVATED ASSAULT,5201 GEYER SPRINGS RD,72209,34.702537,-92.342534
2/22/17 18:55,2017,ROBBERY,7300 FAIRFIELD DR,72209,34.665447,-92.3596
7/5/19 14:20,2019,BURGLARY/B&E,1 TANYA CT,72204,34.732365,-92.377328
1/25/18 15:49,2018,AGGRAVATED ASSAULT,3901 S UNIVERSITY AVE,72204,34.715916,-92.342445
10/22/17 2:20,2017,BURGLARY/B&E,7001 LANCASTER RD,72209,34.686234,-92.334305
1/24/17 16:27,2017,AGGRAVATED ASSAULT,7008 W WAKEFIELD DR,72209,34.686078,-92.329465
7/20/18 23:25,2018,AGGRAVATED ASSAULT,322 PRESIDENT CLINTON AVE,72201,34.747621,-92.266818
2/17/19 23:00,2019,AGGRAVATED ASSAULT,11500 CHICOT RD,72103,34.646316,-92.368454
3/27/17 23:00,2017,AGGRAVATED ASSAULT,2123 LABETTE MANOR DR,72205,34.73339,-92.375578
4/19/17 8:40,2017,ROBBERY,1300 CENTER ST,72202,34.736645,-92.27504
8/14/20 21:44,2020,BURGLARY/B&E,10018 W MARKHAM ST,72205,34.754194,-92.386116
5/5/17 3:15,2017,AGGRAVATED ASSAULT,4314 ASHER AVE,72204,34.750314,-92.338966
5/24/19 2:25,2019,AGGRAVATED ASSAULT,3305 MARYLAND AVE,72204,34.742646,-92.310479
8/1/18 21:00,2018,AGGRAVATED ASSAULT,1514 S CROSS ST,72202,34.735518,-92.286259
4/22/17 12:32,2017,ROBBERY,1723 S SUMMIT ST,72202,34.733707,-92.295517
8/18/19 3:16,2019,AGGRAVATED ASSAULT,9224 DUKE DR,72204,34.725183,-92.378573
10/20/19 21:20,2019,BURGLARY/B&E,9500 N RODNEY PARHAM RD,72227,34.76027,-92.379332
11/9/17 1:00,2017,BURGLARY/B&E,12908 QUAIL CREEK RD,72206,34.632619,-92.344591
8/26/18 23:00,2018,BURGLARY/B&E,8223 SCOTT HAMILTON DR,72209,34.673398,-92.317657
9/14/18 0:51,2018,AGGRAVATED ASSAULT,1114 DENNISON ST,72202,34.740222,-92.298826
9/30/18 19:28,2018,BURGLARY/B&E,6200 COLONEL GLENN RD,72204,34.717686,-92.342552
3/12/20 11:59,2020,BURGLARY/B&E,123 N POLK ST,72205,34.752773,-92.334402
6/3/18 10:00,2018,BURGLARY/B&E,11321 W MARKHAM ST,72211,34.753952,-92.4004
10/7/20 16:03,2020,BURGLARY/B&E,7915  KANIS OAKS DR,72204,34.737916,-92.363183
11/5/19 13:00,2019,BURGLARY/B&E,2 WESTWOOD LN,72204,34.707251,-92.375115
5/11/17 19:06,2017,BURGLARY/B&E,7318 TWIN OAKS RD,72209,34.663061,-92.359953
3/26/17 1:30,2017,AGGRAVATED ASSAULT,1018 PATTON PL,72205,34.743809,-92.376062
3/6/17 9:00,2017,BURGLARY/B&E,1115 SOUTHEDGE DR,72227,34.762563,-92.379976
8/1/17 14:15,2017,AGGRAVATED ASSAULT,2612 JOHNSON ST,72204,34.726826,-92.308561
5/25/18 10:25,2018,AGGRAVATED ASSAULT,1201 MADISON ST,72204,34.740877,-92.327513
6/25/19 19:13,2019,AGGRAVATED ASSAULT,8415 W MARKHAM ST,72205,34.751891,-92.368228
4/22/17 5:00,2017,BURGLARY/B&E,420 NAPA VALLEY DR,72211,34.758989,-92.411372
9/29/19 0:15,2019,ROBBERY,5724 GREENWAY DR,72209,34.698005,-92.350165
10/11/20 12:50,2020,AGGRAVATED ASSAULT,9002 LOETSCHER LN,72205,34.75039,-92.339235
11/24/18 21:50,2018,AGGRAVATED ASSAULT,5303 KEATS DR,72209,34.672841,-92.336749
6/1/19 18:12,2019,AGGRAVATED ASSAULT,11401 MESA DR,72211,34.756427,-92.401097
7/7/17 17:00,2017,BURGLARY/B&E,516 GREEN MOUNTAIN CIR,72211,34.757916,-92.400275
7/9/17 17:20,2017,BURGLARY/B&E,5813 BASELINE RD,72209,34.669003,-92.340803
11/5/18 0:00,2018,BURGLARY/B&E,3517 HAPPY VALLEY DR,72212,34.785326,-92.400547
12/4/18 17:35,2018,AGGRAVATED ASSAULT,1 SOMERTON CIR,72209,34.670464,-92.359497
3/28/19 9:30,2019,AGGRAVATED ASSAULT,3400 S BOWMAN RD,72211,34.724678,-92.415494
9/17/18 10:55,2018,AGGRAVATED ASSAULT,2700 S SHACKLEFORD RD,72205,34.734314,-92.394646
9/13/18 15:24,2018,ROBBERY,718 BROADWAY ST,72201,34.74195,-92.276446
10/28/17 0:00,2017,BURGLARY/B&E,9811 RECK RD,72209,34.658741,-92.328443
11/13/20 3:47,2020,BURGLARY/B&E,19301  CANTRELL RD,72223,34.809619,-92.485927
2/19/20 23:20,2020,AGGRAVATED ASSAULT,1310 S LOUISIANA ST,72202,34.736176,-92.274223
3/8/19 16:50,2019,AGGRAVATED ASSAULT,1709 W 24TH ST,72206,34.726039,-92.292537
1/15/19 17:15,2019,RAPE,,,,
12/22/19 6:13,2019,AGGRAVATED ASSAULT,2124 LABETTE MANOR DR,72204,34.732667,-92.375593
5/22/17 15:47,2017,BURGLARY/B&E,2824 S RINGO ST,72206,34.720589,-92.286369
11/6/18 12:12,2018,AGGRAVATED ASSAULT,2522 S BATTERY ST,72206,34.72403,-92.294525
10/4/19 23:30,2019,BURGLARY/B&E,1 TRIGON PL,72209,34.672931,-92.406233
7/30/19 17:55,2019,AGGRAVATED ASSAULT,6920 REDWOOD DR,72209,34.66394,-92.355826
1/28/18 0:31,2018,BURGLARY/B&E,1600 S ELM ST,72204,34.736919,-92.319168
11/10/19 9:40,2019,AGGRAVATED ASSAULT,11500 CHICOT RD,72103,34.646316,-92.368454
12/17/19 22:00,2019,AGGRAVATED ASSAULT,1 FALCON CT,72210,34.681981,-92.43076
12/14/19 19:29,2019,AGGRAVATED ASSAULT,5909 VALLEY DR,72209,34.660805,-92.34377
7/16/17 13:00,2017,BURGLARY/B&E,6117 W 65TH ST,72209,34.690903,-92.346977
4/2/19 22:20,2019,AGGRAVATED ASSAULT,201 N POLK ST,72205,34.753321,-92.334356
9/3/19 16:40,2019,AGGRAVATED ASSAULT,515 BROOKSIDE DR,72205,34.757714,-92.372711
6/1/19 16:03,2019,BURGLARY/B&E,9321 OAKGROVE LN,72209,34.665171,-92.357982
11/18/20 16:40,2020,AGGRAVATED ASSAULT,1725 E 20TH ST,72202,34.727877,-92.250788
5/29/18 22:00,2018,BURGLARY/B&E,2611 GRISTMILL RD,72227,34.780911,-92.375562
1/9/18 18:50,2018,ROBBERY,6420 COLONEL GLENN RD,72204,34.718123,-92.348512
5/28/19 23:00,2019,AGGRAVATED ASSAULT,800 NAPA VALLEY DR,72211,34.760581,-92.412775
12/20/18 23:38,2018,AGGRAVATED ASSAULT,10524 W MARKHAM ST,72205,34.75391,-92.391586
5/11/19 0:00,2019,BURGLARY/B&E,11901 PLEASANT RIDGE RD,72223,34.793462,-92.407277
1/8/18 14:00,2018,AGGRAVATED ASSAULT,1200 GEYER ST,72202,34.736523,-92.256042
9/24/17 9:46,2017,AGGRAVATED ASSAULT,1701 INTERSTATE 30,72202,34.73135,-92.263
9/28/17 7:40,2017,BURGLARY/B&E,2400 RIVERFRONT DR,72202,34.771957,-92.308426
11/24/18 21:03,2018,AGGRAVATED ASSAULT,4400 W 29TH ST,72204,34.725462,-92.323124
3/2/20 6:00,2020,BURGLARY/B&E,1919 VALLIERE ST,72206,34.717519,-92.296222
7/1/17 2:27,2017,AGGRAVATED ASSAULT,220 W 6TH ST,72201,34.743448,-92.273439
6/30/19 15:50,2019,AGGRAVATED ASSAULT,2011 WILSON RD,72205,34.73498,-92.387801
6/26/19 12:40,2019,BURGLARY/B&E,813 ADAMS ST,72204,34.743954,-92.324508
8/29/17 16:25,2017,AGGRAVATED ASSAULT,9633 WOODFORD DR,72209,34.663902,-92.374962
10/19/18 16:20,2018,AGGRAVATED ASSAULT,7800 CHOCTAW RD,72205,34.74897,-92.361107
2/28/17 21:41,2017,BURGLARY/B&E,4523 W 27TH ST,72204,34.727116,-92.325119
6/7/19 20:00,2019,BURGLARY/B&E,2924 W 12TH ST,72204,34.740158,-92.30674
7/17/17 22:01,2017,AGGRAVATED ASSAULT,4 WINDSOR,72209,34.694359,-92.35478
8/15/20 2:59,2020,AGGRAVATED ASSAULT,11500  CHICOT RD,72103,34.646316,-92.368454
10/31/18 21:41,2018,BURGLARY/B&E,7201 KENTUCKY AVE,72207,34.769983,-92.353816
1/24/17 1:10,2017,MURDER & NONNEGLIGENT MANSLAUGHTER,13415 OTTER CREEK,72202,34.658295,-92.427037
9/28/19 8:25,2019,AGGRAVATED ASSAULT,8400 RANCH BLVD,72223,34.811188,-92.464215
1/22/20 6:30,2020,BURGLARY/B&E,13500 CHENAL PKY,72211,34.755016,-92.421387
5/13/17 12:36,2017,BURGLARY/B&E,4508 W 25TH ST,72204,34.728921,-92.32431
3/28/19 17:20,2019,AGGRAVATED ASSAULT,9025 TANYA DR,72204,34.731829,-92.375915
5/5/19 23:34,2019,BURGLARY/B&E,10912 COLONEL GLENN RD,72204,34.713951,-92.39895
4/7/17 4:49,2017,BURGLARY/B&E,5104 W 24TH ST,72204,34.7301,-92.33065
4/10/18 16:30,2018,AGGRAVATED ASSAULT,8500 W MARKHAM ST,72205,34.753183,-92.369
8/16/19 20:19,2019,AGGRAVATED ASSAULT,4501 W 25TH ST,72204,34.728737,-92.324083
10/2/19 6:30,2019,AGGRAVATED ASSAULT,3600 W 65TH ST,72209,34.690289,-92.315883
5/2/20 4:49,2020,BURGLARY/B&E,10312 BASELINE RD,72209,34.670934,-92.392972
12/4/17 18:00,2017,MURDER & NONNEGLIGENT MANSLAUGHTER,6600 LANCASTER RD,72209,34.689018,-92.33416
1/28/18 21:20,2018,AGGRAVATED ASSAULT,5201 GEYER SPRINGS RD,72209,34.702072,-92.342764
2/3/17 10:00,2017,BURGLARY/B&E,15501 CAPITOL HILL BLVD,72223,34.740273,-92.445293
6/3/17 17:10,2017,AGGRAVATED ASSAULT,5517 W 51ST ST,72209,34.703316,-92.337749
3/10/19 7:15,2019,BURGLARY/B&E,21 SOUTHERN OAKS DR,72209,34.693761,-92.335502
2/11/18 8:34,2018,AGGRAVATED ASSAULT,1502 GREEN MOUNTAIN DR,72211,34.766082,-92.403385
4/25/20 15:00,2020,BURGLARY/B&E,1301 S JACKSON ST,72204,34.740051,-92.329793
1/21/17 16:30,2017,AGGRAVATED ASSAULT,7618 KANIS RD,72204,34.740719,-92.358825
6/1/17 0:01,2017,BURGLARY/B&E,25 MONTVALE DR,72212,34.778434,-92.433687
6/17/20 18:43,2020,AGGRAVATED ASSAULT,922  WELCH ST,72202,34.738197,-92.260015
6/16/20 22:36,2020,AGGRAVATED ASSAULT,6600  LANCASTER RD,72209,34.688846,-92.336288
12/21/19 12:00,2019,BURGLARY/B&E,INTERSTATE 630,72201,34.744598,-92.32876
6/5/18 20:00,2018,BURGLARY/B&E,7400 SCOTT HAMILTON DR,72209,34.681029,-92.319269
7/31/17 17:45,2017,AGGRAVATED ASSAULT,2300 REBSAMEN PARK RD,72202,34.770519,-92.31115
9/4/18 21:16,2018,AGGRAVATED ASSAULT,33 CARROLL CIR,72103,34.637963,-92.393868
8/18/18 14:19,2018,AGGRAVATED ASSAULT,3208 HOLT ST,72204,34.724141,-92.377283
7/26/19 20:00,2019,BURGLARY/B&E,2000 RESERVOIR RD,72227,34.771018,-92.377363
11/16/20 23:22,2020,AGGRAVATED ASSAULT,1009  WELCH ST,72202,34.737605,-92.259532
7/11/19 0:01,2019,MURDER & NONNEGLIGENT MANSLAUGHTER,4200 W 11TH ST,72204,34.741546,-92.320075
5/29/19 1:27,2019,AGGRAVATED ASSAULT,2 BELLEMEADE DR,72204,34.726681,-92.347737
10/27/18 17:45,2018,AGGRAVATED ASSAULT,1019 E 10TH ST,72202,34.738021,-92.259484
3/15/17 0:00,2017,BURGLARY/B&E,1822 JOHNSON ST,72204,34.733763,-92.308285
9/20/17 16:40,2017,AGGRAVATED ASSAULT,3608 BOWERS ST,72204,34.720573,-92.378491
9/7/19 20:45,2019,BURGLARY/B&E,7102 COLONEL GLENN RD,72204,34.717628,-92.354709
6/12/19 11:35,2019,BURGLARY/B&E,6 DAVEN CT,72209,34.687808,-92.333535
12/5/18 3:55,2018,BURGLARY/B&E,10 SHACKLEFORD DR,72211,34.754488,-92.396321
5/27/19 12:06,2019,AGGRAVATED ASSAULT,11401 MESA DR,72211,34.756427,-92.401097
8/2/18 0:33,2018,AGGRAVATED ASSAULT,1515 S ROCK ST,72202,34.733285,-92.269556
5/28/18 16:00,2018,RAPE,,,,
11/6/20 16:36,2020,AGGRAVATED ASSAULT,2408  DR MARTIN LUTHER KING DR,72206,34.723404,-92.263977
1/27/17 7:25,2017,AGGRAVATED ASSAULT,5615 CHAUCER LN,72209,34.672756,-92.340322
2/23/17 17:30,2017,BURGLARY/B&E,1720 W 19TH ST,72202,34.731151,-92.292671
12/12/19 13:20,2019,AGGRAVATED ASSAULT,9102 TANYA DR,72204,34.732301,-92.376149
11/8/18 7:00,2018,BURGLARY/B&E,2901 BOYD ST,72204,34.726885,-92.369537
5/18/18 12:15,2018,AGGRAVATED ASSAULT,2314 S PULASKI ST,72206,34.726488,-92.288399
5/20/18 20:30,2018,BURGLARY/B&E,419 BOB WHITE DR,72205,34.748867,-92.347961
2/1/17 7:10,2017,BURGLARY/B&E,10 TIMBER LN,72209,34.692613,-92.335765
5/31/19 20:39,2019,AGGRAVATED ASSAULT,9 NANDINA CIR,72210,34.653973,-92.43095
3/29/17 2:35,2017,BURGLARY/B&E,2 SAINT VINCENT CIR,72205,34.750314,-92.338966
6/18/18 23:42,2018,AGGRAVATED ASSAULT,4424 W MARKHAM ST,72205,34.751644,-92.322845
10/29/18 20:59,2018,ROBBERY,2917 S SCOTT ST,72206,34.719678,-92.272261
4/21/17 5:00,2017,AGGRAVATED ASSAULT,34 OLD FORGE CT,72227,34.77368,-92.378594
1/3/19 12:00,2020,BURGLARY/B&E,7200 GEYER SPRINGS RD,72209,34.684668,-92.343845
5/26/17 21:30,2017,BURGLARY/B&E,3810 W 14TH ST,72204,34.738599,-92.316229
1/8/18 23:00,2018,BURGLARY/B&E,1319 W 12TH ST,72202,34.739357,-92.287597
5/14/20 12:35,2020,AGGRAVATED ASSAULT,4725 HOFFMAN RD,72209,34.696228,-92.329625
5/17/20 20:53,2020,ROBBERY,801 S RODNEY PARHAM RD,72204,34.749063,-92.363045
11/14/17 8:00,2017,BURGLARY/B&E,19 HANOVER DR,72209,34.691465,-92.349944
4/22/17 15:04,2017,AGGRAVATED ASSAULT,900 W DAISY L GATSON BATES DR,72202,34.736641,-92.282387
6/15/20 0:00,2020,AGGRAVATED ASSAULT,2522  MAPLE ST,72204,34.727786,-92.315454
8/29/18 0:00,2018,BURGLARY/B&E,5420 W 35TH ST,72204,34.716557,-92.333799
4/6/17 15:00,2017,BURGLARY/B&E,13503 SAINT CHARLES BLVD,72211,34.761089,-92.42348
7/8/20 21:20,2020,AGGRAVATED ASSAULT,48 BENTLEY CIR,72210,34.663145,-92.430964
5/14/17 16:22,2017,AGGRAVATED ASSAULT,4000 W 12TH ST,72204,34.740768,-92.318051
9/18/19 4:30,2019,AGGRAVATED ASSAULT,1420 S MONROE ST,72204,34.73778,-92.329288
9/22/19 17:00,2019,BURGLARY/B&E,2415 ALLIS ST,72204,34.728992,-92.309344
8/14/19 10:46,2019,BURGLARY/B&E,14706 WOODCREEK DR,72211,34.755143,-92.438584
8/4/19 21:14,2019,AGGRAVATED ASSAULT,2924 JEFFERSON ST,72204,34.724655,-92.326578
5/4/17 22:00,2017,BURGLARY/B&E,2602 CANTRELL RD,72202,34.758362,-92.304203
4/3/17 4:30,2017,BURGLARY/B&E,5900 W 12TH ST,72204,34.74131,-92.339424
7/12/17 17:00,2017,BURGLARY/B&E,4400 S UNIVERSITY AVE,72204,34.711851,-92.343349
8/11/17 11:00,2017,BURGLARY/B&E,6300 COLONEL GLENN RD,72204,34.718113,-92.3447
5/3/17 17:00,2017,BURGLARY/B&E,1321 ADAMS ST,72204,34.738967,-92.32506
6/5/17 8:00,2017,BURGLARY/B&E,2204 S PULASKI ST,72206,34.727871,-92.28833
11/20/18 23:04,2018,AGGRAVATED ASSAULT,4811 TERRA VISTA CIR,72209,34.692596,-92.330718
7/4/19 1:44,2019,AGGRAVATED ASSAULT,2210 S PULASKI ST,72206,34.727467,-92.28862
7/22/18 0:00,2018,BURGLARY/B&E,5410 STANLEY DR,72209,34.665643,-92.340044
11/1/18 22:00,2018,BURGLARY/B&E,4220 ZION ST,72204,34.714513,-92.368075
8/17/20 11:14,2020,AGGRAVATED ASSAULT,1403 S SCHILLER ST,72202,34.737423,-92.296281
10/29/18 18:00,2018,BURGLARY/B&E,7815 PARKWOOD DR,72204,34.733321,-92.361838
4/12/20 8:00,2020,BURGLARY/B&E,2601 S BATTERY ST,72206,34.72383,-92.294283
7/13/19 23:56,2019,AGGRAVATED ASSAULT,111 CENTER ST,72201,34.747939,-92.272436
9/28/20 21:25,2020,AGGRAVATED ASSAULT,4  UTICA LN,72204,34.725714,-92.363098
4/30/18 1:40,2018,AGGRAVATED ASSAULT,2700 S STATE ST,72206,34.722599,-92.282585
11/27/20 23:48,2020,BURGLARY/B&E,34  HALLEN CT,72223,34.777655,-92.477846
5/17/17 0:01,2017,ROBBERY,6900 CAROLINA DR,72209,34.688032,-92.361036
5/15/19 8:30,2019,BURGLARY/B&E,1900 RESERVOIR RD,72227,34.770517,-92.377187
4/27/17 14:45,2017,AGGRAVATED ASSAULT,1805 PARK LN,72206,34.730873,-92.267294
7/2/17 23:55,2017,AGGRAVATED ASSAULT,7 SAXONY CIR,72209,34.665065,-92.347534
11/10/20 17:59,2020,AGGRAVATED ASSAULT,8920  MORRIS MANOR DR,72204,34.733211,-92.374531
4/2/18 19:31,2018,AGGRAVATED ASSAULT,3905 PINE CONE DR,72209,34.661689,-92.32322
1/15/19 18:00,2019,BURGLARY/B&E,1608 S TAYLOR ST,72204,34.737259,-92.335782
5/10/18 17:40,2018,ROBBERY,1618 S BATTERY ST,72202,34.73487,-92.294263
11/28/20 13:13,2020,AGGRAVATED ASSAULT,16900  CANTRELL RD,72223,34.803783,-92.4584
9/25/18 11:15,2018,AGGRAVATED ASSAULT,4314 W 29TH ST,72204,34.725197,-92.322345
10/2/18 9:50,2018,AGGRAVATED ASSAULT,11500 CHICOT RD,72209,34.645877,-92.363563
7/7/19 2:30,2019,AGGRAVATED ASSAULT,8824 GEYER SPRINGS RD,72209,34.670636,-92.345837
11/2/19 2:17,2019,AGGRAVATED ASSAULT,617 BROADWAY ST,72201,34.743476,-92.275698
10/19/20 1:12,2020,AGGRAVATED ASSAULT,101 GILBERT DR,72205,34.757517,-92.383036
10/9/20 17:02,2020,BURGLARY/B&E,423 N MONROE ST,72205,34.755349,-92.326943
8/27/19 17:30,2019,BURGLARY/B&E,1401 KIRK RD,72223,34.765552,-92.448148
1/17/18 23:40,2018,ROBBERY,614 BEECHWOOD ST,72205,34.757112,-92.324195
4/26/17 22:30,2017,BURGLARY/B&E,6000 W MARKHAM ST,72205,34.752312,-92.342339
9/12/19 12:50,2019,AGGRAVATED ASSAULT,1000 E ROOSEVELT RD,72206,34.724659,-92.263258
1/26/18 23:34,2018,BURGLARY/B&E,6000 LINDSEY RD,72206,34.712517,-92.208327
12/28/18 0:01,2018,BURGLARY/B&E,1605 GREEN MOUNTAIN DR,72211,34.768048,-92.403601
3/20/19 23:25,2019,AGGRAVATED ASSAULT,29 LAKESHORE DR,72204,34.725073,-92.345149
1/2/17 10:00,2017,BURGLARY/B&E,11800 PLEASANT RIDGE RD,72223,34.794548,-92.407356
4/24/19 13:23,2019,BURGLARY/B&E,5331 B ST,72205,34.753645,-92.333353
10/28/19 4:18,2019,BURGLARY/B&E,6311 COLONEL GLENN RD,72204,34.717441,-92.345902
6/17/18 15:30,2018,AGGRAVATED ASSAULT,3222 MARYLAND AVE,72204,34.742836,-92.309929
3/27/19 21:30,2019,BURGLARY/B&E,220 W 6TH ST,72201,34.743569,-92.273195
3/3/18 14:51,2018,BURGLARY/B&E,1809 S TYLER ST,72204,34.735283,-92.333604
1/9/19 7:00,2019,BURGLARY/B&E,3219 ASHER AVE,72204,34.72911,-92.310173
5/11/17 2:00,2017,BURGLARY/B&E,717 N TYLER ST,72205,34.758048,-92.333368
6/16/19 19:08,2019,AGGRAVATED ASSAULT,1621 DR MARTIN LUTHER KING DR,72202,34.749005,-92.320097
7/26/18 9:00,2018,AGGRAVATED ASSAULT,9522 COMSTOCK RD,72209,34.663841,-92.367683
10/25/20 20:46,2020,AGGRAVATED ASSAULT,1010  COLLEGE ST,72202,34.737555,-92.258689
8/21/19 17:10,2019,AGGRAVATED ASSAULT,3313 WYNNE ST,72204,34.722626,-92.361813
1/6/17 15:54,2017,AGGRAVATED ASSAULT,8415 W MARKHAM ST,72205,34.753144,-92.367465
10/16/19 22:00,2019,BURGLARY/B&E,2301 W 17TH ST,72202,34.73459,-92.299292
1/28/20 17:47,2020,AGGRAVATED ASSAULT,221 W 22ND ST,72206,34.727521,-92.275924
4/24/17 8:40,2017,AGGRAVATED ASSAULT,26 BROOKLAWN DR,72205,34.756779,-92.370987
3/1/17 1:25,2017,AGGRAVATED ASSAULT,4508 MONTCLAIR RD,72204,34.735962,-92.324112
4/29/20 9:04,2020,BURGLARY/B&E,21 LAKESHORE DR,72204,34.723958,-92.343872
2/3/17 15:00,2017,BURGLARY/B&E,8711 BASELINE RD,72209,34.670069,-92.375375
2/15/18 2:00,2018,AGGRAVATED ASSAULT,801 S RODNEY PARHAM RD,72205,34.747124,-92.362358
8/7/20 11:05,2020,AGGRAVATED ASSAULT,200 RIVER MARKET AVE,72201,34.747145,-92.264687
4/17/17 8:00,2017,BURGLARY/B&E,1221 RESERVOIR RD,72227,34.763546,-92.376131
12/2/19 5:18,2019,ROBBERY,8011 GEYER SPRINGS RD,72209,34.676919,-92.343354
4/17/18 19:23,2018,AGGRAVATED ASSAULT,4700 S UNIVERSITY AVE,72209,34.708704,-92.343928
1/28/18 15:35,2018,AGGRAVATED ASSAULT,15707 CHENAL PKWY,72223,34.757327,-92.445221
9/8/18 11:30,2018,AGGRAVATED ASSAULT,5420 W 12TH ST,72204,34.741132,-92.334254
8/11/20 23:50,2020,BURGLARY/B&E,4705 S UNIVERSITY AVE,72209,34.70718,-92.34293
3/17/17 20:26,2017,AGGRAVATED ASSAULT,4400 W 16TH ST,72204,34.736874,-92.322661
5/4/17 16:50,2017,AGGRAVATED ASSAULT,8508 SHELLEY DR,72209,34.671558,-92.338412
9/15/18 18:00,2018,BURGLARY/B&E,6100 LEON CIR,72209,34.682269,-92.344357
2/19/17 13:50,2017,AGGRAVATED ASSAULT,5224 STANLEY DR,72209,34.665566,-92.337135
11/3/20 22:01,2020,BURGLARY/B&E,2020  VANCE ST,72206,34.728848,-92.265506
5/14/18 14:10,2018,BURGLARY/B&E,34 ROLLING LN,72209,34.697906,-92.335524
4/27/19 1:00,2019,BURGLARY/B&E,8226 VINEWOOD LN,72204,34.710455,-92.367418
8/25/20 7:14,2020,AGGRAVATED ASSAULT,1816  BRECKENRIDGE DR,72227,34.771613,-92.384928
7/3/19 10:45,2019,AGGRAVATED ASSAULT,8920 MORRIS MANOR DR,72204,34.733211,-92.374531
9/16/18 17:28,2018,AGGRAVATED ASSAULT,8701 INTERSTATE 30,72209,34.678997,-92.347123
9/19/17 18:05,2017,BURGLARY/B&E,11401 MESA DR,72211,34.75681,-92.400152
5/28/20 12:45,2020,AGGRAVATED ASSAULT,2 SAINT VINCENT CIR,72205,34.75039,-92.339235
5/17/20 20:25,2020,AGGRAVATED ASSAULT,1600 JOHN BARROW RD,72204,34.738391,-92.372689
1/2/20 22:29,2020,AGGRAVATED ASSAULT,11700 INTERSTATE 30,72210,34.656947,-92.412987
9/5/18 12:00,2018,BURGLARY/B&E,2015 S LOUISIANA ST,72206,34.729101,-92.274959
4/7/17 12:15,2017,BURGLARY/B&E,8 MEREDITH CT,72227,34.770465,-92.374769
3/16/20 5:00,2020,AGGRAVATED ASSAULT,5300 BASELINE RD,72209,34.670112,-92.337504
1/20/18 1:55,2018,AGGRAVATED ASSAULT,1404 GEYER ST,72202,34.733847,-92.25618
2/22/17 21:00,2017,ROBBERY,400 E 7TH ST,72202,34.741699,-92.267888
6/27/19 19:30,2019,AGGRAVATED ASSAULT,4721 GRAND AVE,72204,34.733852,-92.327228
10/19/20 18:58,2020,BURGLARY/B&E,1834 S SCHILLER ST,72202,34.732521,-92.29702
10/12/19 23:00,2019,AGGRAVATED ASSAULT,1612 W 19TH ST,72202,34.731339,-92.29136
10/12/20 20:34,2020,ROBBERY,1007  MAIN ST,72202,34.735978,-92.273005
11/15/19 15:45,2019,BURGLARY/B&E,2103 WOLFE ST,72202,34.728888,-92.292773
8/5/18 15:54,2018,AGGRAVATED ASSAULT,12901 RIDGEHAVEN RD,72211,34.763896,-92.418613
4/25/20 18:00,2020,ROBBERY,7000 S UNIVERSITY AVE,72204,34.686377,-92.350019
10/9/17 0:30,2017,BURGLARY/B&E,2222 CENTER ST,72206,34.726693,-92.276299
12/16/19 12:00,2019,BURGLARY/B&E,1416 MESQUITE DR,72211,34.737964,-92.419888
12/17/18 20:58,2018,BURGLARY/B&E,4811 TERRA VISTA CIR,72209,34.692596,-92.330718
3/25/20 21:05,2020,ROBBERY,10206 MABELVALE PLAZA DR,72209,34.669244,-92.380345
9/5/18 5:43,2018,BURGLARY/B&E,1508 S UNIVERSITY,72204,34.738269,-92.34162
1/28/18 0:55,2018,AGGRAVATED ASSAULT,4101 LUDWIG ST,72204,34.716104,-92.373956
2/25/17 15:30,2017,BURGLARY/B&E,111 PEARL AVE,72205,34.750456,-92.304758
12/25/19 0:00,2019,BURGLARY/B&E,4425 W 10TH ST,72204,34.742397,-92.323516
3/26/20 15:00,2020,BURGLARY/B&E,8300 FRONTIER RD,72209,34.663364,-92.370439
7/29/17 13:10,2017,ROBBERY,102 CAMBRIDGE PLACE DR,72227,34.784744,-92.389607
12/13/18 1:10,2018,AGGRAVATED ASSAULT,3239 S BATTERY ST,72206,34.717481,-92.294866
12/12/19 14:00,2019,AGGRAVATED ASSAULT,1200 S SHACKLEFORD RD,72211,34.742614,-92.394959
5/22/20 13:00,2020,AGGRAVATED ASSAULT,5201 PRIMROSE LN,72209,34.702357,-92.338969
4/17/19 1:15,2019,MURDER & NONNEGLIGENT MANSLAUGHTER,2400 S CROSS ST,72206,34.725918,-92.287442
8/19/19 20:45,2019,BURGLARY/B&E,12324 STAGECOACH RD,72210,34.646713,-92.444169
8/22/17 4:16,2017,BURGLARY/B&E,1201 CENTER ST,72202,34.737617,-92.274849
8/22/19 21:00,2019,BURGLARY/B&E,12800 CHENAL PKWY,72211,34.754346,-92.415783
8/30/19 23:45,2019,ROBBERY,1915 W 13TH ST,72202,34.738497,-92.294792
